Name,Group Number,Day,Dates,Start Time,End Time,Location,Type,Teacher
GEL7074-Automne2019-A,0,Lundi,Du 3 sept. 2019 au 13 déc. 2019,8h30,11h20,Adrien-Pouliot 2512,En classe,N/A
GEL7074-Automne2016-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GEL7075-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Adrien-Pouliot 2500,En classe,N/A
GEL7075-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,9h30,12h20,Adrien-Pouliot 2548,En classe,N/A
GEL7076-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,12h20,14h50,N/A,Classe virtuelle synchrone,N/A
GEL7076-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,12h20,14h50,N/A,Classe virtuelle synchrone,N/A
GEL7077-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,9h,12h50,N/A,Classe virtuelle synchrone,N/A
GEL7077-Hiver2023-B,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,9h,12h50,N/A,Classe virtuelle synchrone,N/A
GEL7799-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Jérôme Cros
GEL7799-Hiver2024-B,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
GEL7799-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
GEL8001-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,Leslie Rusch
GEL8001-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Examen de doctorat,N/A
GEL8001-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
GEL8002-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,Leslie Rusch
GEL8002-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Examen de doctorat,N/A
GEL8002-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
GEL8811-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8811-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8811-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8812-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8812-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8812-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8813-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8813-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8813-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8814-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8814-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8814-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8815-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8815-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8815-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8816-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8816-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8816-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8817-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8817-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8817-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8818-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8818-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEL8818-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
GEX1000-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,10h30,12h20,Adrien-Pouliot 2504,En classe,N/A
GEX1000-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,10h30,12h20,Adrien-Pouliot 2569,En classe,N/A
GEX1002-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,10h30,12h20,Adrien-Pouliot 4108,En classe,Daniel Nadeau
GEX2001-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Adrien-Pouliot 2504,En classe,N/A
GEX2001-Hiver2023-B,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,8h30,11h20,Adrien-Pouliot 2510,En classe,N/A
GEX2003-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,12h30,14h20,Adrien-Pouliot 2508,En classe,Stéphanie Guilherme
GEX2003-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,12h30,14h20,Alexandre-Vachon 3830,En classe,N/A
GEX2003-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,12h30,14h20,Adrien-Pouliot 2573,En classe,N/A
GEX2004-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,8h30,10h20,Adrien-Pouliot 2512,En classe,N/A
GEX2004-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,8h30,10h20,Adrien-Pouliot 2546,En classe,N/A
GEX3333-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,11h30,12h20,Adrien-Pouliot 2540,Atelier,N/A
GEX3333-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,9h30,12h20,Adrien-Pouliot 2903,En classe,N/A
GEX3335-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,11h30,12h20,Adrien-Pouliot 2903,En classe,N/A
GEX3500-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Adrien-Pouliot 2575,En classe,N/A
GEX3500-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Adrien-Pouliot 2548,En classe,N/A
GEX3500-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Adrien-Pouliot 2544,En classe,N/A
GEX3501-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Daniel Nadeau
GEX3501-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
GEX3501-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
GEX3502-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,13h30,16h20,Adrien-Pouliot 2500,En classe,N/A
GEX3502-Hiver2023-B,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,13h30,16h20,Adrien-Pouliot 2569,En classe,N/A
GEX4008-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,13h30,16h20,Adrien-Pouliot 2903,En classe,N/A
GEX6001-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Séminaire,Charles-Darwin Annan
GEX6001-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Séminaire,N/A
